countyFIPS,county,State,StateName,lon,lat
45057,Lancaster County,South Carolina,SC,-80.70460976,34.70849816
45059,Laurens County,South Carolina,SC,-82.00740558,34.49133187
45061,Lee County,South Carolina,SC,-80.24882876,34.16520802
45063,Lexington County,South Carolina,SC,-81.27540909,33.90580585
45065,McCormick County,South Carolina,SC,-82.31945393,33.91153965
45067,Marion County,South Carolina,SC,-79.34823032,34.08564483
45069,Marlboro County,South Carolina,SC,-79.66565071,34.59487413
45071,Newberry County,South Carolina,SC,-81.60073062,34.2951949
45073,Oconee County,South Carolina,SC,-83.07875547,34.74728856
45075,Orangeburg County,South Carolina,SC,-80.79996936,33.44573856
45077,Pickens County,South Carolina,SC,-82.73522407,34.89297149
45079,Richland County,South Carolina,SC,-80.89816959,34.02554611
45081,Saluda County,South Carolina,SC,-81.72543571,34.0098373
45083,Spartanburg County,South Carolina,SC,-81.99037541,34.93874745
45085,Sumter County,South Carolina,SC,-80.37559311,33.91352438
45087,Union County,South Carolina,SC,-81.61682435,34.69494354
45089,Williamsburg County,South Carolina,SC,-79.71856821,33.62651956
45091,York County,South Carolina,SC,-81.18482822,34.98108277
46003,Aurora County,South Dakota,SD,-98.56008016,43.71328847
46005,Beadle County,South Dakota,SD,-98.27224497,44.41207211
46007,Bennett County,South Dakota,SD,-101.6675894,43.19095173
46009,Bon Homme County,South Dakota,SD,-97.88072171,42.98317732
46011,Brookings County,South Dakota,SD,-96.77609159,44.37484657
46013,Brown County,South Dakota,SD,-98.35108252,45.58827711
46015,Brule County,South Dakota,SD,-99.08967894,43.71430652
46017,Buffalo County,South Dakota,SD,-99.21523223,44.07288662
46019,Butte County,South Dakota,SD,-103.5084302,44.90167026
46021,Campbell County,South Dakota,SD,-100.0452869,45.76812869
46023,Charles Mix County,South Dakota,SD,-98.59017035,43.20051098
46025,Clark County,South Dakota,SD,-97.7291153,44.85494911
46027,Clay County,South Dakota,SD,-96.97531463,42.90581828
46029,Codington County,South Dakota,SD,-97.18918414,44.9808733
46031,Corson County,South Dakota,SD,-101.1936477,45.70224749
46033,Custer County,South Dakota,SD,-103.4542619,43.67160676
46035,Davison County,South Dakota,SD,-98.12814107,43.67293025
46037,Day County,South Dakota,SD,-97.60464211,45.36662161
46039,Deuel County,South Dakota,SD,-96.65789385,44.76335824
46041,Dewey County,South Dakota,SD,-100.867873,45.15089176
46043,Douglas County,South Dakota,SD,-98.37059395,43.38135578
46045,Edmunds County,South Dakota,SD,-99.21324898,45.41281825
46047,Fall River County,South Dakota,SD,-103.5352182,43.23545012
46049,Faulk County,South Dakota,SD,-99.14494747,45.06499375
46051,Grant County,South Dakota,SD,-96.75142345,45.17136737
46053,Gregory County,South Dakota,SD,-99.19541361,43.18880539
46055,Haakon County,South Dakota,SD,-101.5409051,44.2875131
46057,Hamlin County,South Dakota,SD,-97.18606645,44.67408242
46059,Hand County,South Dakota,SD,-99.00237097,44.54393839
46061,Hanson County,South Dakota,SD,-97.76756043,43.67522431
46063,Harding County,South Dakota,SD,-103.4904305,45.57583092
46065,Hughes County,South Dakota,SD,-100.0001678,44.38167999
46067,Hutchinson County,South Dakota,SD,-97.74860481,43.33315266
46069,Hyde County,South Dakota,SD,-99.48695662,44.54393293
46071,Jackson County,South Dakota,SD,-101.6323632,43.68770627
46073,Jerauld County,South Dakota,SD,-98.6323154,44.06542943
46075,Jones County,South Dakota,SD,-100.6923066,43.95390502
46077,Kingsbury County,South Dakota,SD,-97.48418093,44.37221632
46079,Lake County,South Dakota,SD,-97.11203544,44.02776745
46081,Lawrence County,South Dakota,SD,-103.7784917,44.35298718
46083,Lincoln County,South Dakota,SD,-96.71220956,43.2753876
46085,Lyman County,South Dakota,SD,-99.85293333,43.8884361
46087,McCook County,South Dakota,SD,-97.35335747,43.67406883
46089,McPherson County,South Dakota,SD,-99.21723402,45.76333678
46091,Marshall County,South Dakota,SD,-97.59568977,45.75791286
46093,Meade County,South Dakota,SD,-102.7051086,44.5615254
46095,Mellette County,South Dakota,SD,-100.7624121,43.5736414
46097,Miner County,South Dakota,SD,-97.60128865,44.02504131
46099,Minnehaha County,South Dakota,SD,-96.76815125,43.67431101
46101,Moody County,South Dakota,SD,-96.64569145,44.02634692
46103,Pennington County,South Dakota,SD,-102.8293763,43.99649365
46105,Perkins County,South Dakota,SD,-102.4709945,45.48465907
46107,Potter County,South Dakota,SD,-99.95800534,45.05797367
46109,Roberts County,South Dakota,SD,-96.93630231,45.62524252
46111,Sanborn County,South Dakota,SD,-98.08674297,44.02418888
46113,Shannon County,South Dakota,SD,-102.5555935,43.32993161
46115,Spink County,South Dakota,SD,-98.34326835,44.9331534
46117,Stanley County,South Dakota,SD,-100.7380487,44.40560122
46119,Sully County,South Dakota,SD,-100.135899,44.70823411
46121,Todd County,South Dakota,SD,-100.7223168,43.1877596
46123,Tripp County,South Dakota,SD,-99.88938208,43.34037871
46125,Turner County,South Dakota,SD,-97.13871559,43.3082523
46127,Union County,South Dakota,SD,-96.64738605,42.82885401
46129,Walworth County,South Dakota,SD,-100.0299758,45.42450729
46135,Yankton County,South Dakota,SD,-97.39406949,43.0033307
46137,Ziebach County,South Dakota,SD,-101.6655573,44.97568027
47001,Anderson County,Tennessee,TN,-84.18804503,36.12118775
47003,Bedford County,Tennessee,TN,-86.45888509,35.52598523
47005,Benton County,Tennessee,TN,-88.07329133,36.07596955
47007,Bledsoe County,Tennessee,TN,-85.20598135,35.60085467
47009,Blount County,Tennessee,TN,-83.92277885,35.68911775
47011,Bradley County,Tennessee,TN,-84.86226567,35.15149504
47013,Campbell County,Tennessee,TN,-84.14501059,36.39453582
47015,Cannon County,Tennessee,TN,-86.05209836,35.81335521
47017,Carroll County,Tennessee,TN,-88.45250243,35.97042181
47019,Carter County,Tennessee,TN,-82.12679003,36.29228663
47021,Cheatham County,Tennessee,TN,-87.09287087,36.26220127
47023,Chester County,Tennessee,TN,-88.61662779,35.4214655
47025,Claiborne County,Tennessee,TN,-83.66851862,36.48156691
47027,Clay County,Tennessee,TN,-85.53527027,36.55124999
47029,Cocke County,Tennessee,TN,-83.11530995,35.92462395
47031,Coffee County,Tennessee,TN,-86.0629231,35.49199645
47033,Crockett County,Tennessee,TN,-89.13779106,35.81562857
47035,Cumberland County,Tennessee,TN,-85.01003182,35.94971716
47037,Davidson County,Tennessee,TN,-86.77878456,36.17525089
47039,Decatur County,Tennessee,TN,-88.11267514,35.61803658
47041,DeKalb County,Tennessee,TN,-85.83988649,35.98907168
47043,Dickson County,Tennessee,TN,-87.36368839,36.14914808
47045,Dyer County,Tennessee,TN,-89.4125693,36.0536924
47047,Fayette County,Tennessee,TN,-89.4176132,35.20122093
47049,Fentress County,Tennessee,TN,-84.93173842,36.37746558
47051,Franklin County,Tennessee,TN,-86.08283625,35.15232064
47053,Gibson County,Tennessee,TN,-88.93410329,35.99550735
47055,Giles County,Tennessee,TN,-87.02670454,35.21051646
47057,Grainger County,Tennessee,TN,-83.49578227,36.27457682
47059,Greene County,Tennessee,TN,-82.84627211,36.17452048
47061,Grundy County,Tennessee,TN,-85.71726536,35.38469466
47063,Hamblen County,Tennessee,TN,-83.23646292,36.22363789
47065,Hamilton County,Tennessee,TN,-85.17021823,35.17822485
47067,Hancock County,Tennessee,TN,-83.21194362,36.52175303
47069,Hardeman County,Tennessee,TN,-88.99571165,35.20986363
47071,Hardin County,Tennessee,TN,-88.19247436,35.20482417
47073,Hawkins County,Tennessee,TN,-82.93348076,36.44160421
47075,Haywood County,Tennessee,TN,-89.2690466,35.58671579
47077,Henderson County,Tennessee,TN,-88.38756478,35.65241249
47079,Henry County,Tennessee,TN,-88.30525771,36.3348041
47081,Hickman County,Tennessee,TN,-87.47965756,35.80921494
47083,Houston County,Tennessee,TN,-87.73784201,36.28252898
47085,Humphreys County,Tennessee,TN,-87.78117495,36.03148109
47087,Jackson County,Tennessee,TN,-85.67390245,36.37051466
47089,Jefferson County,Tennessee,TN,-83.4343298,36.05620264
47091,Johnson County,Tennessee,TN,-81.84376488,36.45815901
47093,Knox County,Tennessee,TN,-83.93798731,35.99294044
47095,Lake County,Tennessee,TN,-89.49461619,36.35538643
47097,Lauderdale County,Tennessee,TN,-89.62289677,35.75770805
47099,Lawrence County,Tennessee,TN,-87.39255626,35.21922675
47101,Lewis County,Tennessee,TN,-87.48972583,35.53335515
47103,Lincoln County,Tennessee,TN,-86.57612811,35.14381158
47105,Loudon County,Tennessee,TN,-84.31315767,35.73473048
47107,McMinn County,Tennessee,TN,-84.61408793,35.42637474
47109,McNairy County,Tennessee,TN,-88.57367013,35.17649025
47111,Macon County,Tennessee,TN,-86.00323903,36.5339172
47113,Madison County,Tennessee,TN,-88.83340571,35.61291202
47115,Marion County,Tennessee,TN,-85.61795333,35.12598209
47117,Marshall County,Tennessee,TN,-86.76219348,35.47690411
47119,Maury County,Tennessee,TN,-87.07726788,35.62972397
47121,Meigs County,Tennessee,TN,-84.80632735,35.5165329
47123,Monroe County,Tennessee,TN,-84.25191806,35.44607351
47125,Montgomery County,Tennessee,TN,-87.3853334,36.4974526
47127,Moore County,Tennessee,TN,-86.35670322,35.29209865
47129,Morgan County,Tennessee,TN,-84.64943551,36.12645628
47131,Obion County,Tennessee,TN,-89.15644253,36.3511709
47133,Overton County,Tennessee,TN,-85.28474422,36.34057863
47135,Perry County,Tennessee,TN,-87.8632328,35.64318987
47137,Pickett County,Tennessee,TN,-85.07157334,36.56326402
47139,Polk County,Tennessee,TN,-84.52626504,35.11848479
47141,Putnam County,Tennessee,TN,-85.50494381,36.14533749
47143,Rhea County,Tennessee,TN,-84.92720955,35.60748189
47145,Roane County,Tennessee,TN,-84.51270263,35.85237704
47147,Robertson County,Tennessee,TN,-86.87162584,36.5259526
47149,Rutherford County,Tennessee,TN,-86.40416137,35.84989937
47151,Scott County,Tennessee,TN,-84.49765174,36.43053088
47153,Sequatchie County,Tennessee,TN,-85.41900659,35.38156337
47155,Sevier County,Tennessee,TN,-83.52075356,35.78995684
47157,Shelby County,Tennessee,TN,-89.88520077,35.18647594
47159,Smith County,Tennessee,TN,-85.95763746,36.25935291
47161,Stewart County,Tennessee,TN,-87.83561416,36.50061502
47163,Sullivan County,Tennessee,TN,-82.30096663,36.51385534
47165,Sumner County,Tennessee,TN,-86.45280165,36.47094427
47167,Tipton County,Tennessee,TN,-89.73870975,35.49642515
47169,Trousdale County,Tennessee,TN,-86.14822472,36.38819092
47171,Unicoi County,Tennessee,TN,-82.44137505,36.10445931
47173,Union County,Tennessee,TN,-83.83103997,36.283596
47175,Van Buren County,Tennessee,TN,-85.44894697,35.69718489
47177,Warren County,Tennessee,TN,-85.76556546,35.6817534
47179,Washington County,Tennessee,TN,-82.49765663,36.29644946
47181,Wayne County,Tennessee,TN,-87.79049243,35.2498911
47183,Weakley County,Tennessee,TN,-88.72215061,36.29933103
47185,White County,Tennessee,TN,-85.46050077,35.92645738
47187,Williamson County,Tennessee,TN,-86.89387444,35.89765856
47189,Wilson County,Tennessee,TN,-86.29292412,36.15648925
48001,Anderson County,Texas,TX,-95.65829296,31.82821406
48003,Andrews County,Texas,TX,-102.6415378,32.29676056
48005,Angelina County,Texas,TX,-94.61538616,31.27644751
48007,Aransas County,Texas,TX,-96.95149222,28.23595727
48009,Archer County,Texas,TX,-98.68358884,33.61260768
48011,Armstrong County,Texas,TX,-101.3528354,34.96514349
48013,Atascosa County,Texas,TX,-98.52929813,28.89798459
48015,Austin County,Texas,TX,-96.28068897,29.89023645
48017,Bailey County,Texas,TX,-102.8344513,34.06131084
48019,Bandera County,Texas,TX,-99.24859325,29.73367387
48021,Bastrop County,Texas,TX,-97.31850459,30.09957763
48023,Baylor County,Texas,TX,-99.21018723,33.60912236
48025,Bee County,Texas,TX,-97.74272191,28.41994204
48027,Bell County,Texas,TX,-97.48412794,31.04025414
48029,Bexar County,Texas,TX,-98.52547249,29.45110519
48031,Blanco County,Texas,TX,-98.39363182,30.26737758
48033,Borden County,Texas,TX,-101.4422183,32.73869482
48035,Bosque County,Texas,TX,-97.6363503,31.90446495
48037,Bowie County,Texas,TX,-94.43264575,33.47239968
48039,Brazoria County,Texas,TX,-95.46680542,29.21466373
48041,Brazos County,Texas,TX,-96.31082599,30.66255204
48043,Brewster County,Texas,TX,-103.2531772,29.80505347
48045,Briscoe County,Texas,TX,-101.2180539,34.5282466
48047,Brooks County,Texas,TX,-98.22451572,27.03884859
48049,Brown County,Texas,TX,-98.99953045,31.78078444
48051,Burleson County,Texas,TX,-96.62286825,30.49388072
48053,Burnet County,Texas,TX,-98.18455698,30.78452723
48055,Caldwell County,Texas,TX,-97.62428808,29.8413881
48057,Calhoun County,Texas,TX,-96.69404572,28.52403254
48059,Callahan County,Texas,TX,-99.37237052,32.29721666
48061,Cameron County,Texas,TX,-97.5465593,26.15157747
48063,Camp County,Texas,TX,-94.98392961,33.00418205
48065,Carson County,Texas,TX,-101.3499118,35.39876145
48067,Cass County,Texas,TX,-94.34450749,33.10337808
48069,Castro County,Texas,TX,-102.2766701,34.52495865
48071,Chambers County,Texas,TX,-94.60844381,29.75004726
48073,Cherokee County,Texas,TX,-95.17025573,31.85497886
48075,Childress County,Texas,TX,-100.2041755,34.53027493
48077,Clay County,Texas,TX,-98.20668085,33.7821984
48079,Cochran County,Texas,TX,-102.8335485,33.6054264
48081,Coke County,Texas,TX,-100.5303234,31.88479708
48083,Coleman County,Texas,TX,-99.46010803,31.7735346
48085,Collin County,Texas,TX,-96.57184247,33.19086599
48087,Collingsworth County,Texas,TX,-100.2724062,34.96406165
48089,Colorado County,Texas,TX,-96.53639699,29.62139248
48091,Comal County,Texas,TX,-98.27817639,29.81640349
48093,Comanche County,Texas,TX,-98.54785805,31.95213361
48095,Concho County,Texas,TX,-99.87990241,31.32956439
48097,Cooke County,Texas,TX,-97.20923043,33.63573617
48099,Coryell County,Texas,TX,-97.80555647,31.39274847
48101,Cottle County,Texas,TX,-100.2710493,34.08004434
48103,Crane County,Texas,TX,-102.5197146,31.42720582
48105,Crockett County,Texas,TX,-101.4121788,30.70523597
48107,Crosby County,Texas,TX,-101.2854798,33.61073869
48109,Culberson County,Texas,TX,-104.5162415,31.43809905
48111,Dallam County,Texas,TX,-102.6037677,36.26831657
48113,Dallas County,Texas,TX,-96.77946085,32.76742822
48115,Dawson County,Texas,TX,-101.9552184,32.74024417
48117,Deaf Smith County,Texas,TX,-102.6072586,34.95929159
48119,Delta County,Texas,TX,-95.67679469,33.41600789
48121,Denton County,Texas,TX,-97.11762179,33.20357105
48123,DeWitt County,Texas,TX,-97.36059282,29.07485788
48125,Dickens County,Texas,TX,-100.7655503,33.61198229
48127,Dimmit County,Texas,TX,-99.76121433,28.42043916
48129,Donley County,Texas,TX,-100.811924,34.9647522
48131,Duval County,Texas,TX,-98.51492816,27.68130496
48133,Eastland County,Texas,TX,-98.82767183,32.32892145
48135,Ector County,Texas,TX,-102.5487974,31.86404799
48137,Edwards County,Texas,TX,-100.3140258,29.9590823
48139,Ellis County,Texas,TX,-96.79669477,32.34768329
48141,El Paso County,Texas,TX,-106.235056,31.7581459
48143,Erath County,Texas,TX,-98.20641171,32.24077504
48145,Falls County,Texas,TX,-96.93372161,31.25280021
48147,Fannin County,Texas,TX,-96.11108075,33.59677613
48149,Fayette County,Texas,TX,-96.91558213,29.88286407
48151,Fisher County,Texas,TX,-100.4010432,32.7389978
48153,Floyd County,Texas,TX,-101.2937356,34.07235857
48155,Foard County,Texas,TX,-99.77088969,33.98391991
48157,Fort Bend County,Texas,TX,-95.78337922,29.53592866
48159,Franklin County,Texas,TX,-95.22350574,33.19650281
48161,Freestone County,Texas,TX,-96.15428096,31.71576227
48163,Frio County,Texas,TX,-99.11310556,28.86561442
48165,Gaines County,Texas,TX,-102.6409777,32.73409999
48167,Galveston County,Texas,TX,-95.06652476,29.423406
48169,Garza County,Texas,TX,-101.2806523,33.17031083
48171,Gillespie County,Texas,TX,-98.93732734,30.30096526
48173,Glasscock County,Texas,TX,-101.5151991,31.86362499
48175,Goliad County,Texas,TX,-97.42760509,28.65732462
48177,Gonzales County,Texas,TX,-97.49800186,29.45523463
48179,Gray County,Texas,TX,-100.8090591,35.39733315
48181,Grayson County,Texas,TX,-96.68307802,33.62637928
48183,Gregg County,Texas,TX,-94.82494906,32.50487894
48185,Grimes County,Texas,TX,-95.99547459,30.54419464
48187,Guadalupe County,Texas,TX,-97.95410342,29.58710816
48189,Hale County,Texas,TX,-101.8069047,34.06986076
48191,Hall County,Texas,TX,-100.6793582,34.53139173
48193,Hamilton County,Texas,TX,-98.12305409,31.70041479
48195,Hansford County,Texas,TX,-101.3511054,36.26966312
48197,Hardeman County,Texas,TX,-99.73852634,34.29869447
48199,Hardin County,Texas,TX,-94.39867158,30.3472506
48201,Harris County,Texas,TX,-95.401057,29.87217015
48203,Harrison County,Texas,TX,-94.380427,32.57996175
48205,Hartley County,Texas,TX,-102.6043207,35.83135778
48207,Haskell County,Texas,TX,-99.72880387,33.17282261
48209,Hays County,Texas,TX,-98.02950935,30.0534488
48211,Hemphill County,Texas,TX,-100.2727874,35.8307182
48213,Henderson County,Texas,TX,-95.86532004,32.22844912
48215,Hidalgo County,Texas,TX,-98.18634207,26.40313646
48217,Hill County,Texas,TX,-97.13002995,31.99400607
48219,Hockley County,Texas,TX,-102.3311126,33.61228795
48221,Hood County,Texas,TX,-97.82728063,32.4330841
48223,Hopkins County,Texas,TX,-95.56704811,33.17282512
48225,Houston County,Texas,TX,-95.42809571,31.33303715
48227,Howard County,Texas,TX,-101.4423807,32.29962718
48229,Hudspeth County,Texas,TX,-105.3838144,31.44372325
48231,Hunt County,Texas,TX,-96.08317846,33.13419781
48233,Hutchinson County,Texas,TX,-101.3505058,35.83354288
48235,Irion County,Texas,TX,-100.9866456,31.29954775
48237,Jack County,Texas,TX,-98.1733506,33.22490475
48239,Jackson County,Texas,TX,-96.5757728,28.93003399
48241,Jasper County,Texas,TX,-94.02564815,30.7541731
48243,Jeff Davis County,Texas,TX,-104.1415833,30.70120218
48245,Jefferson County,Texas,TX,-94.16776862,29.91069388
48247,Jim Hogg County,Texas,TX,-98.70593368,27.05277667
48249,Jim Wells County,Texas,TX,-98.09604779,27.72683327
48251,Johnson County,Texas,TX,-97.37030974,32.37795262
48253,Jones County,Texas,TX,-99.88684422,32.74105212
48255,Karnes County,Texas,TX,-97.85901701,28.9039913
48257,Kaufman County,Texas,TX,-96.29459565,32.61066965
48259,Kendall County,Texas,TX,-98.71112124,29.92648715
48261,Kenedy County,Texas,TX,-97.74774243,26.93197368
48263,Kent County,Texas,TX,-100.7641968,33.16957764
48265,Kerr County,Texas,TX,-99.3564152,30.03887905
48267,Kimble County,Texas,TX,-99.74423801,30.45792874
48269,King County,Texas,TX,-100.2482612,33.61099286
48271,Kinney County,Texas,TX,-100.4252149,29.33892393
48273,Kleberg County,Texas,TX,-97.76652034,27.44342002
48275,Knox County,Texas,TX,-99.73799416,33.60029986
48277,Lamar County,Texas,TX,-95.57447077,33.69232139
48279,Lamb County,Texas,TX,-102.3379713,34.06621966
48281,Lampasas County,Texas,TX,-98.24701438,31.19293169
48283,La Salle County,Texas,TX,-99.11072071,28.34661174
48285,Lavaca County,Texas,TX,-96.93736368,29.37480884
48287,Lee County,Texas,TX,-96.97619112,30.31212527
48289,Leon County,Texas,TX,-96.01000427,31.3101477
48291,Liberty County,Texas,TX,-94.81388715,30.15913431
48293,Limestone County,Texas,TX,-96.57905776,31.54983891
48295,Lipscomb County,Texas,TX,-100.2733421,36.26823044
48297,Live Oak County,Texas,TX,-98.12855792,28.3493846
48299,Llano County,Texas,TX,-98.68997391,30.70058622
48301,Loving County,Texas,TX,-103.5932474,31.84890748
48303,Lubbock County,Texas,TX,-101.8025988,33.6103024
48305,Lynn County,Texas,TX,-101.8034925,33.17346511
48307,McCulloch County,Texas,TX,-99.36576394,31.20210662
48309,McLennan County,Texas,TX,-97.20168595,31.55807329
48311,McMullen County,Texas,TX,-98.57592471,28.35136696
48313,Madison County,Texas,TX,-95.94254678,30.97336409
48315,Marion County,Texas,TX,-94.36842465,32.8274726
48317,Martin County,Texas,TX,-101.9541519,32.30133067
48319,Mason County,Texas,TX,-99.24229061,30.71288723
48321,Matagorda County,Texas,TX,-95.99626729,28.87713629
48323,Maverick County,Texas,TX,-100.3229058,28.73452626
48325,Medina County,Texas,TX,-99.11452796,29.3516675
48327,Menard County,Texas,TX,-99.83349739,30.87881561
48329,Midland County,Texas,TX,-102.0244442,31.86325176
48331,Milam County,Texas,TX,-96.9832886,30.78348317
48333,Mills County,Texas,TX,-98.60709815,31.49801211
48335,Mitchell County,Texas,TX,-100.9201946,32.29813475
48337,Montague County,Texas,TX,-97.7241863,33.67489363
48339,Montgomery County,Texas,TX,-95.51374149,30.31793805
48341,Moore County,Texas,TX,-101.8939754,35.83382542
48343,Morris County,Texas,TX,-94.73222877,33.13982653
48345,Motley County,Texas,TX,-100.771226,34.07498863
48347,Nacogdoches County,Texas,TX,-94.62980948,31.64376808
48349,Navarro County,Texas,TX,-96.47510784,32.05027373
48351,Newton County,Texas,TX,-93.75126275,30.80378587
48353,Nolan County,Texas,TX,-100.3981607,32.30082218
48355,Nueces County,Texas,TX,-97.67002488,27.7334072
48357,Ochiltree County,Texas,TX,-100.8081298,36.26930684
48359,Oldham County,Texas,TX,-102.6052831,35.3944683
48361,Orange County,Texas,TX,-93.89009842,30.1409898
48363,Palo Pinto County,Texas,TX,-98.31486114,32.7523132
48365,Panola County,Texas,TX,-94.31948442,32.18595013
48367,Parker County,Texas,TX,-97.80534618,32.77381088
48369,Parmer County,Texas,TX,-102.7853045,34.5195116
48371,Pecos County,Texas,TX,-102.7232553,30.77638666
48373,Polk County,Texas,TX,-94.84003598,30.8109633
48375,Potter County,Texas,TX,-101.8925529,35.39876145
48377,Presidio County,Texas,TX,-104.2402625,29.98502349
48379,Rains County,Texas,TX,-95.79182696,32.88424081
48381,Randall County,Texas,TX,-101.8913521,34.96618682
48383,Reagan County,Texas,TX,-101.5171373,31.36028085
48385,Real County,Texas,TX,-99.82866987,29.82029555
48387,Red River County,Texas,TX,-95.05814221,33.64865476
48389,Reeves County,Texas,TX,-103.6904103,31.31640626
48391,Refugio County,Texas,TX,-97.16618999,28.33792138
48393,Roberts County,Texas,TX,-100.8096595,35.83058365
48395,Robertson County,Texas,TX,-96.52034412,31.02457848
48397,Rockwall County,Texas,TX,-96.40981766,32.90385563
48399,Runnels County,Texas,TX,-99.97996187,31.8230327
48401,Rusk County,Texas,TX,-94.77207193,32.13068258
48403,Sabine County,Texas,TX,-93.86698265,31.35713515
48405,San Augustine County,Texas,TX,-94.18265539,31.42324893
48407,San Jacinto County,Texas,TX,-95.18375419,30.60214407
48409,San Patricio County,Texas,TX,-97.52266361,28.01946806
48411,San Saba County,Texas,TX,-98.81854018,31.15347506
48413,Schleicher County,Texas,TX,-100.5442188,30.88557287
48415,Scurry County,Texas,TX,-100.9170741,32.73797009
48417,Shackelford County,Texas,TX,-99.35907623,32.74125972
48419,Shelby County,Texas,TX,-94.15098563,31.81015867
48421,Sherman County,Texas,TX,-101.8928052,36.27212896
48423,Smith County,Texas,TX,-95.27767534,32.39535776
48425,Somervell County,Texas,TX,-97.77052369,32.22979537
48427,Starr County,Texas,TX,-98.74476286,26.569175
48429,Stephens County,Texas,TX,-98.8348341,32.74412632
48431,Sterling County,Texas,TX,-101.051559,31.82209657
48433,Stonewall County,Texas,TX,-100.2453367,33.17178815
48435,Sutton County,Texas,TX,-100.542962,30.47132509
48437,Swisher County,Texas,TX,-101.7640115,34.52770103
48439,Tarrant County,Texas,TX,-97.29132438,32.76668758
48441,Taylor County,Texas,TX,-99.88659859,32.29763167
48443,Terrell County,Texas,TX,-102.0739723,30.21307831
48445,Terry County,Texas,TX,-102.3292351,33.17582507
48447,Throckmorton County,Texas,TX,-99.20946615,33.17426943
48449,Titus County,Texas,TX,-94.9695052,33.24536778
48451,Tom Green County,Texas,TX,-100.4685946,31.40131571
48453,Travis County,Texas,TX,-97.77699682,30.32867542
48455,Trinity County,Texas,TX,-95.14248188,31.10340587
48457,Tyler County,Texas,TX,-94.38683284,30.79082789
48459,Upshur County,Texas,TX,-94.94663869,32.76467958
48461,Upton County,Texas,TX,-102.0342229,31.35996424
48463,Uvalde County,Texas,TX,-99.76467239,29.34688744
48465,Val Verde County,Texas,TX,-101.1506281,29.87507433
48467,Van Zandt County,Texas,TX,-95.84674238,32.58441228
48469,Victoria County,Texas,TX,-96.97743574,28.79016418
48471,Walker County,Texas,TX,-95.59266856,30.75450149
48473,Waller County,Texas,TX,-95.99170314,30.00816345
48475,Ward County,Texas,TX,-103.1119526,31.51370425
48477,Washington County,Texas,TX,-96.4021888,30.21869973
48479,Webb County,Texas,TX,-99.3451614,27.76349543
48481,Wharton County,Texas,TX,-96.24216848,29.27867029
48483,Wheeler County,Texas,TX,-100.2719071,35.39736411
48485,Wichita County,Texas,TX,-98.69953001,33.98941049
48487,Wilbarger County,Texas,TX,-99.23707541,34.080176
48489,Willacy County,Texas,TX,-97.69554621,26.48147124
48491,Williamson County,Texas,TX,-97.60538469,30.64929589
48493,Wilson County,Texas,TX,-98.08359605,29.17861779
48495,Winkler County,Texas,TX,-103.0701626,31.84588886
48497,Wise County,Texas,TX,-97.65715415,33.21248205
48499,Wood County,Texas,TX,-95.38278553,32.80893886
48501,Yoakum County,Texas,TX,-102.8306466,33.16862019
48503,Young County,Texas,TX,-98.68474744,33.17943788
48505,Zapata County,Texas,TX,-99.17758738,27.00829176
48507,Zavala County,Texas,TX,-99.76263828,28.85846073
49001,Beaver County,Utah,UT,-113.2341953,38.36776826
49003,Box Elder County,Utah,UT,-113.0938533,41.52526168
49005,Cache County,Utah,UT,-111.7531422,41.72688282
49007,Carbon County,Utah,UT,-110.5932894,39.65025504
49009,Daggett County,Utah,UT,-109.5124564,40.88084426
49011,Davis County,Utah,UT,-112.1180282,40.99427245
49013,Duchesne County,Utah,UT,-110.4351519,40.30138468
49015,Emery County,Utah,UT,-110.6997341,38.99554218
49017,Garfield County,Utah,UT,-111.4326803,37.85675944
49019,Grand County,Utah,UT,-109.5735434,38.98766925
49021,Iron County,Utah,UT,-113.290085,37.86394052
49023,Juab County,Utah,UT,-112.7853144,39.70212816
49025,Kane County,Utah,UT,-111.8871121,37.28308153
49027,Millard County,Utah,UT,-113.0994007,39.07614278
49029,Morgan County,Utah,UT,-111.5875658,41.08888238
49031,Piute County,Utah,UT,-112.1225063,38.33988393
49033,Rich County,Utah,UT,-111.2532729,41.63314113
49035,Salt Lake County,Utah,UT,-111.9271981,40.67741048
49037,San Juan County,Utah,UT,-109.7969742,37.6254591
49039,Sanpete County,Utah,UT,-111.5784044,39.38138265
49041,Sevier County,Utah,UT,-111.8067295,38.74868211
49043,Summit County,Utah,UT,-110.9613714,40.87165944
49045,Tooele County,Utah,UT,-113.1282542,40.45180386
49047,Uintah County,Utah,UT,-109.5270387,40.12323232
49049,Utah County,Utah,UT,-111.6759819,40.12536718
49051,Wasatch County,Utah,UT,-111.1806511,40.33134029
49053,Washington County,Utah,UT,-113.5018023,37.28185237
49055,Wayne County,Utah,UT,-110.9025821,38.32469723
49057,Weber County,Utah,UT,-111.9419217,41.26937959
50001,Addison County,Vermont,VT,-73.14629509,44.03205562
50003,Bennington County,Vermont,VT,-73.09720249,43.03698448
50005,Caledonia County,Vermont,VT,-72.09500225,44.46107108
50007,Chittenden County,Vermont,VT,-73.09515603,44.46173383
50009,Essex County,Vermont,VT,-71.74051121,44.72271067
50011,Franklin County,Vermont,VT,-72.91620334,44.85467309
50013,Grand Isle County,Vermont,VT,-73.30288416,44.80363274
50015,Lamoille County,Vermont,VT,-72.64148166,44.60399628
